Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Unit_Price,Salesperson,Target_Sales,Customer_Rating,Return_Status
ORD-01094,2021-07-01,2021-07-06,First Class,CUST0117,Rohit Bajaj,Home Office,South,Kerala,Kerala_City5,Clothing,Formal Shirt,Formal Shirt - Model 962,85105.8,18,0.2,18248.5,4728.1,Bhavna Sharma,108203.63,4.5,Returned
ORD-01095,2023-11-08,2023-11-10,Same Day,CUST0011,Priya Patel,Corporate,West,Rajasthan,Rajasthan_City1,Clothing,Formal Shirt,Formal Shirt - Model 840,4610.73,1,0.3,975.83,4610.73,Divya Reddy,5885.81,1.3,No Return
ORD-01096,,2022-10-28,Second Class,CUST0170,Shreya Bose,Corporate,Central,MP,MP_City2,Office Supplies,Pen Set,Pen Set - Model 751,58437.36,18,0.25,5598.65,3246.52,Elan Nair,70268.58,3.7,No Return
ORD-01097,2023-05-19,2023-05-25,First Class,CUST0062,Ravi Chandran,SME,East,Odisha,Odisha_City4,Office Supplies,Scissors,Scissors - Model 552,29190.28,14,0.15,3634.81,2085.02,Chetan Patel,33804.01,1.4,No Return
ORD-01098,2022-09-15,2022-09-20,First Class,CUST0198,Neha Tiwari,Corporate,East,West Bengal,West Bengal_City2,Furniture,Dining Table,Dining Table - Model 500,10377.48,3,0.05,3215.83,3459.16,Chetan Patel,8476.74,2.4,No Return
ORD-01099,2022-04-12,2022-04-16,Standard Class,CUST0120,Deepika Iyer,Corporate,West,Rajasthan,Rajasthan_City3,Office Supplies,Notebook,Notebook - Model 189,38448.12,12,0.05,6336.33,3204.01,Chetan Patel,42672.7,5.0,No Return
ORD-01100,2023-06-19,2023-06-20,First Class,CUST0030,Pooja Agarwal,SME,Central,UP,UP_City1,Electronics,Smartwatch,Smartwatch - Model 132,9480.87,3,0.3,1589.23,3160.29,Arun Kumar,9787.33,1.7,No Return
ORD-01101,2021-01-03,2021-01-09,Second Class,CUST0014,Amit Kumar,Consumer,East,Jharkhand,Jharkhand_City2,Clothing,T-Shirt,T-Shirt - Model 681,14148.55,5,0.2,1052.62,2829.71,Geetha Iyer,11804.44,1.4,No Return
ORD-01102,2023-05-13,2023-05-19,Standard Class,CUST0128,Pooja Agarwal,Home Office,East,Assam,Assam_City2,Office Supplies,Pen Set,Pen Set - Model 247,52774.12,14,0.05,16881.4,3769.58,Harish Mehta,53274.47,1.9,No Return
ORD-01103,2022-12-10,2022-12-14,Second Class,CUST0023,Manoj Joshi,Home Office,West,Maharashtra,Maharashtra_City2,Electronics,Smartwatch,Smartwatch - Model 458,671.04,8,0.15,151.58,83.88,Isha Gupta,859.3,1.3,Returned
ORD-01104,2024-08-01,2024-08-06,Same Day,CUST0194,Sunita Singh,SME,Central,Chhattisgarh,Chhattisgarh_City4,Furniture,Bookshelf,Bookshelf - Model 459,20694.75,5,0.25,5212.19,4138.95,Geetha Iyer,26413.78,4.4,No Return
ORD-01105,2023-08-15,2023-08-22,Standard Class,CUST0140,Arjun Pillai,Consumer,North,Uttarakhand,Uttarakhand_City5,Clothing,Jacket,Jacket - Model 161,72904.16,17,0.1,18833.25,4288.48,Divya Reddy,71504.61,1.1,No Return
ORD-01106,2022-05-02,2022-05-05,Same Day,CUST0124,Anita Gupta,SME,Central,UP,UP_City5,Appliances,Mixer Grinder,Mixer Grinder - Model 256,3357.45,5,0.1,934.4,671.49,Bhavna Sharma,2939.14,2.3,Returned
ORD-01107,2023-05-21,2023-05-28,Standard Class,CUST0092,Ravi Chandran,Corporate,East,Assam,Assam_City1,Office Supplies,Notebook,Notebook - Model 786,74840.81,19,0.0,25518.39,3938.99,Jayesh Shah,78323.06,1.8,No Return
ORD-01108,2023-09-28,2023-09-28,Second Class,CUST0001,Pooja Agarwal,Corporate,Central,Chhattisgarh,Chhattisgarh_City5,Clothing,Formal Shirt,Formal Shirt - Model 629,12546.24,8,0.1,2858.48,1568.28,Elan Nair,13717.35,2.7,No Return
ORD-01109,2021-03-03,2021-03-05,First Class,CUST0199,Rahul Sharma,Home Office,West,Goa,Goa_City2,Office Supplies,Scissors,Scissors - Model 772,50896.44,12,0.3,2858.29,4241.37,Elan Nair,42810.57,3.9,No Return
ORD-01110,2024-03-04,2024-03-10,Same Day,CUST0080,Shreya Bose,Corporate,West,Delhi,Delhi_City1,Clothing,T-Shirt,T-Shirt - Model 307,36519.91,17,0.3,8533.0,2148.23,Chetan Patel,30356.85,3.8,No Return
ORD-01111,2023-01-01,2023-01-03,First Class,CUST0152,Shreya Bose,SME,Central,Uttarakhand,Uttarakhand_City1,Appliances,Geyser,Geyser - Model 346,91329.4,20,0.0,6763.36,4566.47,Bhavna Sharma,107321.75,3.0,No Return
ORD-01112,2023-11-23,2023-11-28,Standard Class,CUST0012,Sunita Singh,Home Office,Central,Uttarakhand,Uttarakhand_City1,Appliances,Air Conditioner,Air Conditioner - Model 695,57542.29,13,0.05,15206.1,4426.33,Elan Nair,70356.99,3.5,No Return
ORD-01113,2021-01-16,2021-01-18,Same Day,CUST0053,Arjun Pillai,Corporate,East,West Bengal,West Bengal_City4,Electronics,Laptop,Laptop - Model 240,12717.21,11,0.2,1014.27,1156.11,Harish Mehta,13980.95,1.2,No Return
ORD-01114,2024-03-05,2024-03-07,Same Day,CUST0110,Rahul Sharma,Home Office,West,Maharashtra,Maharashtra_City4,Clothing,T-Shirt,T-Shirt - Model 602,62402.04,18,0.0,17707.15,3466.78,Bhavna Sharma,66628.96,2.9,No Return
ORD-01115,2023-06-15,2023-06-22,Standard Class,CUST0028,Rahul Sharma,Corporate,North,UP,UP_City2,Clothing,Saree,Saree - Model 766,24008.58,6,0.2,1046.34,4001.43,Elan Nair,27239.29,2.2,No Return
ORD-01116,2024-09-12,2024-09-19,Same Day,CUST0032,Sanjay Rao,Home Office,South,Andhra Pradesh,Andhra Pradesh_City4,Furniture,Desk,Desk - Model 782,4528.65,19,0.15,888.2,238.35,Harish Mehta,3668.03,4.2,No Return
ORD-01117,2022-02-11,2022-02-12,Standard Class,CUST0031,Deepika Iyer,SME,North,UP,UP_City3,Appliances,Fan,Fan - Model 943,80864.76,19,0.1,18856.45,4256.04,Chetan Patel,80395.55,1.0,No Return
ORD-01118,2022-12-24,2022-12-28,Standard Class,CUST0167,Kiran Mishra,Consumer,South,Kerala,Kerala_City5,Office Supplies,Pen Set,Pen Set - Model 240,40223.7,9,0.05,5144.2,4469.3,Elan Nair,43076.15,2.2,No Return
ORD-01119,2023-04-02,2023-04-04,Standard Class,CUST0028,Pooja Agarwal,Home Office,South,Tamil Nadu,Tamil Nadu_City1,Electronics,Tablet,Tablet - Model 486,81127.6,20,0.0,23868.89,4056.38,Harish Mehta,94095.65,4.1,Returned
ORD-01120,2021-06-01,2021-06-08,Standard Class,CUST0171,Shreya Bose,Home Office,East,Jharkhand,Jharkhand_City4,Furniture,Desk,Desk - Model 530,13219.03,11,0.2,816.56,1201.73,Elan Nair,15656.01,1.6,Returned
ORD-01121,2021-08-16,2021-08-19,Standard Class,CUST0142,Manoj Joshi,Consumer,North,Haryana,Haryana_City2,Clothing,Formal Shirt,Formal Shirt - Model 706,41085.88,11,0.3,2397.16,3735.08,Farhan Khan,48585.63,3.0,No Return
ORD-01122,2021-03-10,2021-03-17,First Class,CUST0097,Priya Patel,SME,East,Bihar,Bihar_City3,Office Supplies,Notebook,Notebook - Model 890,46724.2,20,0.05,11998.32,2336.21,Elan Nair,47258.06,2.9,No Return
ORD-01124,2021-05-17,2021-05-24,First Class,CUST0059,Kiran Mishra,SME,North,UP,UP_City2,Office Supplies,Stapler,Stapler - Model 492,3892.77,1,0.15,459.77,3892.77,Arun Kumar,3429.53,1.7,No Return
ORD-01125,2024-07-14,2024-07-17,Second Class,CUST0116,Meena Nair,Corporate,West,MP,MP_City4,Clothing,Formal Shirt,Formal Shirt - Model 768,46892.88,18,0.1,14733.68,2605.16,Geetha Iyer,53532.74,1.6,No Return
ORD-01126,2022-04-17,2022-04-21,Same Day,CUST0141,Sanjay Rao,Corporate,South,Karnataka,Karnataka_City4,Furniture,Dining Table,Dining Table - Model 787,33871.52,16,0.05,5066.11,2116.97,Arun Kumar,40600.62,3.1,Returned
ORD-01127,2021-11-17,2021-11-24,Second Class,CUST0178,Manoj Joshi,SME,Central,Chhattisgarh,Chhattisgarh_City2,Furniture,Office Chair,Office Chair - Model 691,46778.76,12,0.1,2181.16,3898.23,Geetha Iyer,54782.69,4.8,No Return
ORD-01128,2024-08-02,2024-08-08,Same Day,CUST0199,Rahul Sharma,SME,Central,Uttarakhand,Uttarakhand_City4,Clothing,Jeans,Jeans - Model 827,10996.37,11,0.25,2237.98,999.67,Farhan Khan,10689.91,1.6,No Return
ORD-01129,2024-12-27,2024-12-28,Same Day,CUST0135,Ravi Chandran,Consumer,Central,MP,MP_City2,Furniture,Bed Frame,Bed Frame - Model 161,21165.7,5,0.15,2033.28,4233.14,Chetan Patel,18789.23,3.6,Returned
ORD-01130,2021-07-06,2021-07-07,First Class,CUST0119,Kavita Menon,Consumer,North,Delhi,Delhi_City5,Electronics,Monitor,Monitor - Model 656,34533.44,16,0.0,11762.56,2158.34,Farhan Khan,29595.5,2.1,Returned
ORD-01131,2022-03-01,2022-03-03,Same Day,CUST0096,Meena Nair,Corporate,Central,Himachal,Himachal_City1,Furniture,Office Chair,Office Chair - Model 372,16743.8,4,0.2,701.35,4185.95,Chetan Patel,19076.28,2.1,No Return
ORD-01132,2022-02-13,2022-02-15,Same Day,CUST0019,Arjun Pillai,Corporate,North,UP,UP_City3,Appliances,Refrigerator,Refrigerator - Model 801,66352.65,15,0.3,2591.64,4423.51,Arun Kumar,84313.06,2.2,No Return
ORD-01133,2021-08-06,2021-08-11,First Class,CUST0118,Meena Nair,SME,South,Kerala,Kerala_City4,Clothing,Blazer,Blazer - Model 347,41294.34,9,0.15,7836.88,4588.26,Isha Gupta,33145.51,1.9,No Return
ORD-01134,2023-02-23,2023-02-28,Second Class,CUST0041,Kavita Menon,Consumer,West,Rajasthan,Rajasthan_City2,Office Supplies,Pen Set,Pen Set - Model 573,73124.2,20,0.3,17710.28,3656.21,Chetan Patel,94743.61,3.0,No Return
ORD-01135,2024-01-05,2024-01-12,Same Day,CUST0100,Deepika Iyer,SME,South,Telangana,Telangana_City4,Electronics,Monitor,Monitor - Model 504,39341.76,12,0.1,12126.46,3278.48,Farhan Khan,47683.45,2.8,No Return
ORD-01136,2021-08-24,2021-08-25,Same Day,CUST0151,Divya Shah,Home Office,Central,UP,UP_City1,Office Supplies,Notebook,Notebook - Model 528,28223.73,9,0.25,4782.13,3135.97,Harish Mehta,36602.19,4.0,No Return
ORD-01137,2021-03-06,2021-03-13,Standard Class,CUST0171,Sunita Singh,Home Office,South,Tamil Nadu,Tamil Nadu_City3,Appliances,Refrigerator,Refrigerator - Model 933,91222.04,19,0.3,6483.06,4801.16,Divya Reddy,101242.62,2.1,No Return
ORD-01138,2022-06-03,2022-06-04,Second Class,CUST0090,Suresh Verma,Home Office,Central,Chhattisgarh,Chhattisgarh_City3,Furniture,Desk,Desk - Model 452,8569.12,8,0.0,2889.69,1071.14,Arun Kumar,7341.69,4.5,No Return
ORD-01139,2023-12-26,2023-12-28,Second Class,CUST0184,Priya Patel,Consumer,East,Bihar,Bihar_City2,Office Supplies,Scissors,Scissors - Model 996,34270.56,8,0.2,5518.6,4283.82,Chetan Patel,32463.53,2.0,No Return
ORD-01140,2022-02-05,2022-02-12,First Class,CUST0138,Rahul Sharma,Home Office,Central,Uttarakhand,Uttarakhand_City1,Furniture,Office Chair,Office Chair - Model 265,34121.28,12,0.25,5412.74,2843.44,Jayesh Shah,28278.56,4.1,Returned
ORD-01141,2021-08-15,2021-08-18,First Class,CUST0035,Unknown,Home Office,East,Assam,Assam_City2,Appliances,Mixer Grinder,Mixer Grinder - Model 167,3024.32,4,0.15,438.16,756.08,Arun Kumar,3000.02,3.4,No Return
ORD-01143,2024-02-15,2024-02-22,Second Class,CUST0131,Sanjay Rao,Corporate,West,Rajasthan,Rajasthan_City1,Furniture,Dining Table,Dining Table - Model 684,17516.88,9,0.05,4332.76,1946.32,Jayesh Shah,15400.31,4.0,No Return
ORD-01144,2023-06-01,2023-06-04,Standard Class,CUST0049,Meena Nair,Home Office,East,Odisha,Odisha_City2,Office Supplies,Pen Set,Pen Set - Model 837,1443.32,4,0.25,128.9,360.83,Chetan Patel,1227.09,3.6,No Return
ORD-01145,2022-06-23,2022-06-28,First Class,CUST0114,Divya Shah,Consumer,South,Tamil Nadu,Tamil Nadu_City2,Appliances,Geyser,Geyser - Model 195,44306.67,19,0.05,5399.41,2331.93,Isha Gupta,47524.58,3.8,No Return
ORD-01146,2024-08-21,2024-08-25,Second Class,CUST0047,Rahul Sharma,Consumer,East,Assam,Assam_City2,Electronics,Smartwatch,Smartwatch - Model 875,38697.2,10,0.15,6505.88,3869.72,Chetan Patel,42352.38,4.9,Returned
ORD-01147,2023-07-09,2023-07-10,First Class,CUST0159,Priya Patel,Home Office,East,West Bengal,West Bengal_City5,Office Supplies,Scissors,Scissors - Model 643,10406.7,6,0.25,1661.46,1734.45,Divya Reddy,12641.76,3.2,No Return
ORD-01148,2022-06-10,2022-06-12,First Class,CUST0045,Rahul Sharma,Home Office,West,Goa,Goa_City1,Furniture,Sofa,Sofa - Model 904,23244.44,17,0.15,1730.76,1367.32,Jayesh Shah,23149.02,3.2,No Return
ORD-01149,2024-03-25,2024-03-28,Same Day,CUST0028,Neha Tiwari,Consumer,South,Karnataka,Karnataka_City5,Electronics,Monitor,Monitor - Model 521,10774.26,6,0.3,1878.76,1795.71,Divya Reddy,11792.33,2.0,No Return
ORD-01151,2021-01-23,2021-01-25,Standard Class,CUST0093,Pooja Agarwal,Corporate,East,Bihar,Bihar_City1,Electronics,Smartwatch,Smartwatch - Model 688,6764.1,7,0.15,1729.37,966.3,Divya Reddy,6241.95,4.1,No Return
ORD-01152,2021-12-02,2021-12-06,Standard Class,CUST0119,Amit Kumar,Consumer,South,Kerala,Kerala_City4,Office Supplies,Scissors,Scissors - Model 597,14252.13,3,0.05,2229.91,4750.71,Arun Kumar,13684.69,2.1,No Return
ORD-01153,2023-01-01,2023-01-06,First Class,CUST0034,Sanjay Rao,Consumer,West,Maharashtra,Maharashtra_City4,Clothing,Jacket,Jacket - Model 277,11310.2,10,0.2,2388.43,1131.02,Divya Reddy,10582.82,1.4,Returned
ORD-01154,2023-12-03,2023-12-07,First Class,CUST0051,Pooja Agarwal,Consumer,South,Kerala,Kerala_City2,Electronics,Mobile Phone,Mobile Phone - Model 832,446.12,4,0.3,73.44,111.53,Bhavna Sharma,443.69,2.1,No Return
ORD-01155,2021-07-28,2021-07-28,Second Class,CUST0119,Divya Shah,Home Office,North,Punjab,Punjab_City5,Clothing,Formal Shirt,Formal Shirt - Model 399,34328.19,13,0.15,9783.9,2640.63,Chetan Patel,38167.38,1.2,No Return
ORD-01156,2024-10-20,2024-10-25,Second Class,CUST0088,Sunita Singh,Consumer,West,Maharashtra,Maharashtra_City3,Clothing,Jeans,Jeans - Model 814,47172.79,17,0.0,16482.25,2774.87,Chetan Patel,38709.43,1.7,No Return
ORD-01157,2023-04-17,2023-04-24,Same Day,CUST0069,Amit Kumar,Home Office,West,Rajasthan,Rajasthan_City4,Office Supplies,Scissors,Scissors - Model 683,14122.88,16,0.1,1952.41,882.68,Arun Kumar,12467.03,4.5,No Return
ORD-01158,2024-12-23,2024-12-26,Standard Class,CUST0144,Rohit Bajaj,Corporate,South,Andhra Pradesh,Andhra Pradesh_City1,Furniture,Sofa,Sofa - Model 709,2880.66,2,0.15,249.48,1440.33,Farhan Khan,2631.68,4.5,No Return
ORD-01159,2021-10-25,2021-10-27,Same Day,CUST0101,Ravi Chandran,Corporate,West,Rajasthan,Rajasthan_City3,Furniture,Office Chair,Office Chair - Model 788,13122.96,8,0.2,2425.35,1640.37,Geetha Iyer,10825.86,3.0,Returned
ORD-01160,2024-02-18,2024-02-25,Same Day,CUST0130,Kiran Mishra,Home Office,North,Haryana,Haryana_City4,Furniture,Sofa,Sofa - Model 362,12737.25,9,0.15,707.73,1415.25,Geetha Iyer,15597.27,1.5,Returned
ORD-01161,2021-01-05,2021-01-09,Same Day,CUST0018,Kavita Menon,Consumer,South,Andhra Pradesh,Andhra Pradesh_City5,Appliances,Geyser,Geyser - Model 963,44172.3,10,0.0,9092.43,4417.23,Bhavna Sharma,35582.84,3.1,No Return
ORD-01162,2021-06-02,2021-06-04,Second Class,CUST0006,Anita Gupta,SME,North,UP,UP_City3,Appliances,Air Conditioner,Air Conditioner - Model 535,14788.32,8,0.3,3257.62,1848.54,Jayesh Shah,15595.73,1.8,Returned
ORD-01163,2022-07-14,2022-07-21,Same Day,CUST0104,Divya Shah,Home Office,West,Goa,Goa_City1,Furniture,Office Chair,Office Chair - Model 729,11050.28,4,0.05,1101.33,2762.57,Arun Kumar,13100.64,2.8,Returned
ORD-01164,2024-04-10,2024-04-16,Second Class,CUST0085,Shreya Bose,SME,East,Odisha,Odisha_City4,Appliances,Geyser,Geyser - Model 124,3933.38,2,0.3,307.2,1966.69,Farhan Khan,4717.74,3.6,No Return
ORD-01165,2021-09-28,2021-09-28,Same Day,CUST0031,Unknown,Corporate,East,Assam,Assam_City4,Electronics,Desk,Desk - Model 500,2697.38,2,0.3,412.21,1348.69,Divya Reddy,2409.86,1.2,No Return
ORD-01167,2023-03-13,2023-03-18,First Class,CUST0189,Rahul Sharma,Consumer,South,Andhra Pradesh,Andhra Pradesh_City1,Electronics,Headphones,Headphones - Model 311,38579.4,18,0.3,3845.28,2143.3,Jayesh Shah,41194.35,4.8,No Return
ORD-01168,2024-08-01,2024-08-05,Second Class,CUST0176,Shreya Bose,Corporate,North,Punjab,Punjab_City5,Office Supplies,Stapler,Stapler - Model 448,609.13,1,0.1,154.89,609.13,Isha Gupta,621.07,1.0,No Return
ORD-01169,2022-01-23,2022-01-25,Standard Class,CUST0060,Neha Tiwari,SME,Central,Himachal,Himachal_City5,Furniture,Bookshelf,Bookshelf - Model 214,63331.29,17,0.1,14113.13,3725.37,Geetha Iyer,65594.62,4.4,No Return
ORD-01170,2021-02-13,2021-02-19,First Class,CUST0057,Sunita Singh,Consumer,West,Goa,Goa_City5,Office Supplies,File Folder,File Folder - Model 195,48630.89,11,0.2,8713.47,4420.99,Farhan Khan,38940.52,4.8,No Return
ORD-01171,2021-09-21,2021-09-28,Standard Class,CUST0040,Pooja Agarwal,SME,North,UP,UP_City2,Electronics,Smartwatch,Smartwatch - Model 511,2605.3,10,0.0,289.39,260.53,Chetan Patel,2772.94,3.4,Returned
ORD-01172,2021-08-05,2021-08-10,First Class,CUST0077,Kiran Mishra,Consumer,Central,Chhattisgarh,Chhattisgarh_City4,Office Supplies,Scissors,Scissors - Model 746,41510.92,11,0.0,10301.1,3773.72,Elan Nair,35052.18,2.7,No Return
ORD-01173,2022-01-18,2022-01-19,Second Class,CUST0154,Sanjay Rao,Corporate,West,MP,MP_City2,Electronics,Printer,Printer - Model 739,3595.52,4,0.15,525.19,898.88,Bhavna Sharma,3696.71,3.5,No Return
ORD-01174,2022-11-09,2022-11-12,Same Day,CUST0069,Suresh Verma,Corporate,West,Gujarat,Gujarat_City1,Office Supplies,Stapler,Stapler - Model 282,44277.09,11,0.15,8997.31,4025.19,Arun Kumar,51710.87,2.2,No Return
ORD-01175,2024-06-08,2024-06-09,Second Class,CUST0105,Shreya Bose,Home Office,East,Odisha,Odisha_City5,Office Supplies,Notebook,Notebook - Model 562,2948.56,1,0.05,944.11,2948.56,Geetha Iyer,3572.06,1.0,No Return
ORD-01176,2024-06-05,2024-06-12,First Class,CUST0195,Arjun Pillai,Corporate,South,Telangana,Telangana_City3,Clothing,Kurta,Kurta - Model 463,702.7,1,0.3,67.93,702.7,Divya Reddy,807.54,2.7,No Return
ORD-01177,2022-02-12,2022-02-19,Same Day,CUST0072,Unknown,SME,Central,Uttarakhand,Uttarakhand_City2,Office Supplies,Scissors,Scissors - Model 630,34998.64,8,0.3,6382.15,4374.83,Farhan Khan,32836.52,3.8,Returned
ORD-01178,2024-05-19,2024-05-20,Second Class,CUST0110,Priya Patel,Home Office,South,Kerala,Kerala_City5,Furniture,Desk,Desk - Model 417,26598.0,13,0.15,5229.2,2046.0,Jayesh Shah,32138.32,4.9,No Return
ORD-01180,2022-04-11,2022-04-18,Same Day,CUST0169,Vijay Reddy,SME,West,MP,MP_City5,Appliances,Mixer Grinder,Mixer Grinder - Model 627,86988.27,19,0.2,19996.0,4578.33,Harish Mehta,100476.48,2.8,No Return
ORD-01181,2023-10-27,2023-10-28,Standard Class,CUST0032,Deepika Iyer,Home Office,East,Jharkhand,Jharkhand_City2,Electronics,Tablet,Tablet - Model 717,23847.3,9,0.0,4935.85,2649.7,Isha Gupta,27973.31,4.9,No Return
ORD-01182,2024-07-05,2024-07-12,Standard Class,CUST0008,Rahul Sharma,Home Office,South,Kerala,Kerala_City2,Clothing,T-Shirt,T-Shirt - Model 973,4450.44,3,0.0,1093.52,1483.48,Arun Kumar,5497.88,3.9,No Return
ORD-01183,2024-03-02,2024-03-07,Same Day,CUST0053,Kiran Mishra,Home Office,South,Karnataka,Karnataka_City4,Electronics,Laptop,Laptop - Model 404,47571.25,19,0.05,14477.03,2503.75,Chetan Patel,55712.66,3.7,No Return
ORD-01184,2022-01-19,2022-01-23,Same Day,CUST0182,Vijay Reddy,SME,East,West Bengal,West Bengal_City5,Office Supplies,Marker Set,Marker Set - Model 919,5234.04,2,0.05,751.07,2617.02,Bhavna Sharma,5816.03,2.0,Returned
ORD-01185,2023-04-21,2023-04-22,Same Day,CUST0009,Kavita Menon,SME,South,Telangana,Telangana_City4,Appliances,Geyser,Geyser - Model 202,35009.52,13,0.0,2645.06,2693.04,Isha Gupta,35545.4,2.3,Returned
ORD-01186,2022-02-22,2022-02-24,Same Day,CUST0064,Anita Gupta,Home Office,South,Karnataka,Karnataka_City4,Electronics,Tablet,Tablet - Model 199,21204.16,16,0.25,1574.57,1325.26,Arun Kumar,17512.83,3.0,No Return
ORD-01187,2022-01-05,2022-01-11,First Class,CUST0016,Deepika Iyer,Corporate,South,Tamil Nadu,Tamil Nadu_City5,Clothing,Jeans,Jeans - Model 303,6671.0,14,0.2,1486.5,476.5,Isha Gupta,6952.11,1.8,No Return
ORD-01188,2021-05-16,2021-05-20,Standard Class,CUST0076,Anita Gupta,SME,South,Karnataka,Karnataka_City5,Furniture,Bed Frame,Bed Frame - Model 525,38167.29,9,0.1,7384.86,4240.81,Chetan Patel,45313.48,2.3,No Return
ORD-01189,2023-02-16,2023-02-22,Second Class,CUST0020,Shreya Bose,Consumer,North,UP,UP_City5,Clothing,Jeans,Jeans - Model 707,11828.46,3,0.25,534.36,3942.82,Farhan Khan,9926.78,2.4,No Return
ORD-01190,2021-12-24,2021-12-28,Standard Class,CUST0019,Neha Tiwari,Home Office,East,West Bengal,West Bengal_City4,Appliances,Geyser,Geyser - Model 366,30827.64,12,0.1,4269.8,2568.97,Elan Nair,35734.06,3.5,No Return
ORD-01191,2022-01-23,2022-01-26,First Class,CUST0013,Divya Shah,Home Office,South,Telangana,Telangana_City1,Electronics,Headphones,Headphones - Model 652,1013.28,16,0.1,48.69,63.33,Elan Nair,1309.52,5.0,No Return
ORD-01192,2022-12-24,2022-12-25,Second Class,CUST0021,Neha Tiwari,Home Office,Central,Himachal,Himachal_City5,Furniture,Desk,Desk - Model 667,3420.81,1,0.2,450.96,3420.81,Geetha Iyer,3907.41,2.1,No Return
ORD-01193,2024-05-23,2024-05-27,Second Class,CUST0039,Sanjay Rao,Consumer,West,MP,MP_City2,Appliances,Refrigerator,Refrigerator - Model 450,9123.07,11,0.25,1035.81,829.37,Geetha Iyer,7901.27,1.2,No Return
ORD-01194,2024-08-02,2024-08-07,Same Day,CUST0006,Kiran Mishra,Corporate,Central,Uttarakhand,Uttarakhand_City5,Office Supplies,Stapler,Stapler - Model 272,76585.17,17,0.3,15042.14,4505.01,Arun Kumar,98758.41,3.9,No Return
ORD-01195,2023-09-09,2023-09-14,First Class,CUST0024,Suresh Verma,Corporate,Central,UP,UP_City3,Furniture,Office Chair,Office Chair - Model 266,20316.25,5,0.15,1382.85,4063.25,Geetha Iyer,18700.79,3.6,No Return
ORD-01196,2024-11-01,2024-11-05,Same Day,CUST0117,Meena Nair,Home Office,Central,Uttarakhand,Uttarakhand_City3,Electronics,Tablet,Tablet - Model 828,697.7,5,0.05,152.57,139.54,Elan Nair,661.51,3.9,No Return
ORD-01197,2023-12-08,2023-12-13,First Class,CUST0114,Amit Kumar,SME,Central,Chhattisgarh,Chhattisgarh_City4,Furniture,Office Chair,Office Chair - Model 923,19824.9,10,0.0,5885.27,1982.49,Geetha Iyer,25750.58,1.5,Returned
ORD-01198,2021-03-24,2021-03-28,Standard Class,CUST0195,Rohit Bajaj,Home Office,South,Kerala,Kerala_City1,Office Supplies,File Folder,File Folder - Model 232,60035.3,13,0.1,6463.64,4618.1,Farhan Khan,62621.68,3.2,Returned
ORD-01199,2021-07-13,2021-07-15,Same Day,CUST0103,Priya Patel,Corporate,North,Punjab,Punjab_City3,Clothing,Saree,Saree - Model 145,51086.53,11,0.0,8583.11,4644.23,Chetan Patel,59539.67,4.5,No Return
ORD-01200,2021-03-02,2021-03-09,Second Class,CUST0140,Rohit Bajaj,Corporate,West,Rajasthan,Rajasthan_City2,Electronics,Smartwatch,Smartwatch - Model 473,416.8,4,0.05,89.48,104.2,Chetan Patel,338.3,2.0,No Return
